timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1510123011928,550,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,550,0,0
1510123012094,546,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,546,0,0
1510123012094,546,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,546,0,0
1510123012244,552,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,552,0,0
1510123012244,552,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,552,0,0
1510123012383,550,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,550,0,0
1510123012383,550,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,550,0,0
1510123012512,546,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,546,0,0
1510123012512,546,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,546,0,0
1510123012543,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123012543,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123012701,558,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,558,0,0
1510123012701,558,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,558,0,0
1510123012968,554,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,554,0,0
1510123012968,554,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,554,0,0
1510123012835,817,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,817,0,0
1510123012835,817,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,817,0,0
1510123013156,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123013156,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123013291,557,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,557,0,0
1510123013291,557,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,557,0,0
1510123013429,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123013429,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123013592,542,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,542,0,0
1510123013592,542,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,542,0,0
1510123013746,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123013746,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123013883,548,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,548,0,0
1510123013883,548,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,548,0,0
1510123014012,542,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,542,0,0
1510123014012,542,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,542,0,0
1510123014043,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123014043,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123014201,561,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,561,0,0
1510123014201,561,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,561,0,0
1510123014336,563,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,563,0,0
1510123014336,563,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,563,0,0
1510123014467,558,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,558,0,0
1510123014467,558,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,558,0,0
1510123014656,556,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,556,0,0
1510123014656,556,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,556,0,0
1510123014792,557,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,557,0,0
1510123014792,557,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,557,0,0
1510123014928,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123014928,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123015093,542,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,542,0,0
1510123015093,542,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,542,0,0
1510123015244,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123015244,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123015383,549,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,549,0,0
1510123015383,549,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,549,0,0
1510123015512,545,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,545,0,0
1510123015512,545,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,545,0,0
1510123015543,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123015543,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123015701,556,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,556,0,0
1510123015701,556,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,556,0,0
1510123015836,564,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,564,0,0
1510123015836,564,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,564,0,0
1510123015968,557,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,557,0,0
1510123015968,557,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,557,0,0
1510123016156,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123016156,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123016292,556,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,556,0,0
1510123016292,556,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,556,0,0
1510123016429,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123016429,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123016593,542,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,542,0,0
1510123016593,542,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,542,0,0
1510123016745,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123016745,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123016884,548,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,548,0,0
1510123016884,548,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,548,0,0
1510123017012,542,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,542,0,0
1510123017012,542,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,542,0,0
1510123017043,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123017043,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123017202,557,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,557,0,0
1510123017202,557,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,557,0,0
1510123017335,561,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,561,0,0
1510123017335,561,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,561,0,0
1510123017467,557,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,557,0,0
1510123017467,557,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,557,0,0
1510123017655,556,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,556,0,0
1510123017655,556,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,556,0,0
1510123017791,557,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,557,0,0
1510123017791,557,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,557,0,0
1510123017928,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123017928,557,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,557,0,0
1510123018093,544,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,544,0,0
1510123018093,544,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,544,0,0
1510123018244,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123018244,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123018383,548,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,548,0,0
1510123018383,548,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,548,0,0
1510123018513,549,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,549,0,0
1510123018513,549,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,549,0,0
1510123018543,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123018543,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123018702,556,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,556,0,0
1510123018702,556,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,556,0,0
1510123018835,562,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,562,0,0
1510123018835,562,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,562,0,0
1510123018968,557,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,556,0,0
1510123018968,557,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,556,0,0
1510123019155,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123019155,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123019291,559,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,559,0,0
1510123019291,559,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,559,0,0
1510123019428,559,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,559,0,0
1510123019428,559,conf #3,200,OK,Conf3 3-3,text,true,,366,0,11,33,559,0,0
1510123019592,543,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,543,0,0
1510123019592,543,conf #3,200,OK,Conf3 3-10,text,true,,366,0,11,33,543,0,0
1510123019744,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123019744,548,conf #3,200,OK,Conf3 3-7,text,true,,366,0,11,33,548,0,0
1510123019883,551,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,551,0,0
1510123019883,551,conf #3,200,OK,Conf3 3-4,text,true,,366,0,11,33,551,0,0
1510123020012,546,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,546,0,0
1510123020012,546,conf #3,200,OK,Conf3 3-1,text,true,,366,0,11,33,546,0,0
1510123020044,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123020044,551,conf #3,200,OK,Conf3 3-11,text,true,,366,0,11,33,551,0,0
1510123020201,557,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,557,0,0
1510123020201,557,conf #3,200,OK,Conf3 3-8,text,true,,366,0,11,33,557,0,0
1510123020336,575,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,575,0,0
1510123020336,575,conf #3,200,OK,Conf3 3-5,text,true,,366,0,11,33,575,0,0
1510123020468,558,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,558,0,0
1510123020468,558,conf #3,200,OK,Conf3 3-2,text,true,,366,0,11,33,558,0,0
1510123020655,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123020655,557,conf #3,200,OK,Conf3 3-9,text,true,,366,0,11,33,557,0,0
1510123020791,557,conf #3,200,OK,Conf3 3-6,text,true,,366,0,11,33,557,0,0
